driver-pairs,distance
"(2, '44', '24')",31.867251476408658
"(2, '44', '27')",33.52938724636766
"(2, '44', '81')",35.042324943651806
"(2, '44', '55')",40.466133360681845
"(2, '44', '31')",34.99749542922894
"(2, '44', '23')",38.87325831677806
"(2, '44', '22')",inf
"(2, '44', '2')",37.66928394909614
"(2, '2', '77')",45.225710733659014
"(2, '2', '4')",41.48697053387094
"(2, '2', '14')",42.20506063554332
"(2, '2', '40')",42.877965997416304
"(2, '2', '16')",44.72933561899207
"(2, '2', '63')",42.63648878792321
"(2, '2', '20')",39.13966881151936
"(2, '2', '10')",40.788753381501955
"(2, '2', '1')",47.103620263385935
"(2, '2', '18')",42.58623769044024
"(2, '2', '11')",39.087388987016766
"(2, '2', '24')",34.4659521354794
